#00)theta                     01)e_pot                      02)forces[0]                  03)forces[1]                  04)torque                     
-6.729999999996206            -701.5838059800673            6.266584473557657e-13         7.939274238033533e-13         11267.61982313658             
-6.719999999996205            -703.5561938314082            8.823566877147471e-13         7.010780844751707e-13         11334.28051519103             
-6.709999999996203            -705.5402166184446            4.793318519880074e-13         7.833941828572222e-13         11400.94759431767             
-6.699999999996201            -707.5358760980259            7.24392767992299e-13          6.622272175071942e-13         11467.62840992123             
-6.6899999999962              -709.5431753052891            5.765596333695555e-13         9.754350105417586e-13         11534.33026074266             
-6.679999999996198            -711.5621185448351            3.180719576612034e-13         9.417536195321929e-13         11601.06039501087             
-6.669999999996197            -713.5927113819203            6.630182514122396e-13         9.787101684644028e-13         11667.82601061674             
-6.659999999996195            -715.6349606336934            6.254718964981976e-13         1.01898350868268e-12          11734.63425530898             
-6.649999999996194            -717.68887436046              3.895980760226792e-13         7.419620473569921e-13         11801.49222691097             
-6.639999999996192            -719.7544618569898            5.799180580190466e-13         4.378442053365461e-13         11868.40697355815             
-6.62999999999619             -721.8317336438663            6.674591435107402e-13         5.940942182647291e-13         11935.38549395514             
-6.619999999996189            -723.6816549860827            5.155806337420188e-13         9.815551149650048e-13         12036.87077515029             
-6.609999999996187            -725.7882753867734            3.556321903630533e-13         6.471004287966764e-13         12103.23672342262             
-6.599999999996186            -727.9064873486126            7.842129723378832e-13         1.016423056832139e-12         12169.70138656067             
-6.589999999996184            -730.036308677831             4.085690119559615e-13         9.198475314775578e-13         12236.27137137194             
-6.579999999996183            -732.1777583296708            2.555455846930954e-13         7.141162661206124e-13         12302.95323781294             
-6.569999999996181            -734.3308564002452            2.03295713596674e-13          1.34797034645473e-12          12369.75349939683             
-6.55999999999618             -736.4956241184644            5.037706363175687e-13         8.52443116095003e-13          12436.67862361529             
-6.549999999996178            -738.6720838380473            2.940356291780688e-13         1.053247766780174e-12         12503.7350323737              
-6.539999999996176            -740.8602590295988            6.815589759234797e-13         9.30831800527443e-13          12570.92910243919             
-6.529999999996175            -742.8701780971671            2.965752643468988e-13         9.888756480336269e-13         12666.37394185231             
-6.519999999996173            -745.0867086992413            2.829750322952407e-13         6.077222058920029e-13         12733.2234647712              
-6.509999999996172            -747.3149214102957            -7.886052921790565e-14        1.008325367646279e-12         12800.24205604765             
-6.49999999999617             -749.5548462639166            7.709596849814204e-13         6.659672813214002e-13         12867.43573158922             
-6.489999999996169            -751.8065143400524            4.223774108247369e-13         8.546809093790131e-13         12934.8104660003              
-6.479999999996167            -754.0699577578524            9.740749873365928e-13         1.086315065679244e-12         13002.37219312972             
-6.469999999996165            -756.3452096686005            8.15042477952943e-13          7.384058642312397e-13         13070.12680662623             
-6.459999999996164            -758.6323042487508            6.05918093476987e-13          6.107649108688662e-13         13138.08016050154             
-6.449999999996162            -760.9312766930553            3.821457039698828e-13         1.07437322927062e-12          13206.2380697001              
-6.439999999996161            -763.2421632078002            1.46972711778659e-13          7.858297346174936e-13         13274.60631067563             
-6.429999999996159            -765.5650010041356            4.832731437254267e-13         9.702308401138282e-13         13343.19062197348             
-6.419999999996158            -767.8998282915106            6.174019628879535e-13         9.073020112992936e-13         13411.99670481872             
-6.409999999996156            -770.2466842712126            5.242889455914224e-13         1.147269779178117e-12         13481.03022370946             
-6.399999999996155            -772.6056091300095            7.942327351351253e-13         6.892472703690089e-13         13550.29680701479             
-6.389999999996153            -774.9766440338946            8.748904378741429e-13         1.070744187758876e-12         13619.80204757722             
-6.379999999996151            -777.3598311219408            2.844668944845807e-13         9.66879354358241e-13          13689.55150331897             
-6.36999999999615             -779.7552135002586            7.583655925458288e-13         1.199262911200094e-12         13759.55069785188             
-6.359999999996148            -782.1976193953694            4.318490010035703e-13         9.404491074782584e-13         13837.35904739347             
-6.349999999996147            -784.6188576961977            5.0396839479383e-13           1.062774868110239e-12         13908.03294020383             
-6.339999999996145            -787.0524545467651            2.707695179182679e-13         1.222716372595301e-12         13978.97851285062             
-6.329999999996144            -789.4984578435921            6.659291174049287e-13         3.715361351908086e-13         14050.20125458631             
-6.319999999996142            -791.9569164387776            8.081070534959878e-13         8.634690185083116e-13         14121.70662640042             
-6.30999999999614             -794.4278801351253            3.385000613143063e-13         9.93132659443674e-13          14193.50006167879             
-6.299999999996139            -796.911399681382             6.755741799313597e-13         9.85277831544451e-13          14265.58696686482             
-6.289999999996137            -799.407526767595             9.263284583838072e-13         6.434713872849329e-13         14337.97272212209             
-6.279999999996136            -801.9163140205808            4.66276323107806e-13          7.695649673067351e-13         14410.66268199827             
-6.269999999996134            -804.4378149995151            2.802411080971012e-13         9.060911743130617e-13         14483.66217608992             
-6.259999999996133            -806.9720841916343            9.738009010273885e-13         1.089062867665191e-12         14556.97650970781             
-6.249999999996131            -809.5191770080546            6.913011829645654e-13         1.377245539835315e-12         14630.61096454254             
-6.23999999999613             -812.0791497797088            8.069586665548911e-13         9.697416480936027e-13         14704.57079933024             
-6.229999999996128            -814.6520597533972            6.60742294211758e-13          1.031588009459128e-12         14778.86125051788             
-6.219999999996126            -817.2379650879567            6.101508187583704e-13         9.466177841588319e-13         14853.48753292805             
-6.209999999996125            -820.0843716719578            4.683510523850742e-13         1.250818892906125e-12         14962.38337298598             
-6.199999999996123            -822.7024340188327            1.577175889888593e-13         7.059040851853382e-13         15038.46196252475             
-6.189999999996122            -825.3338065459373            9.405393130990092e-13         1.144955658061164e-12         15114.90770877705             
-6.17999999999612             -827.9785538078841            3.272868087655922e-13         7.357413289721393e-13         15191.72603733027             
-6.169999999996119            -830.6367413050144            2.575370472435168e-13         1.129990198633912e-12         15268.92235996672             
-6.159999999996117            -833.3084354810508            8.312378563246625e-13         1.309398769966386e-12         15346.50207537103             
-6.149999999996115            -835.9937037208725            3.916693358529955e-13         1.071023478238509e-12         15424.47056983551             
-6.139999999996114            -838.6926143484144            8.759659664292485e-13         9.792097688254842e-13         15502.83321796315             
-6.129999999996112            -841.4052366246856            9.277405232932523e-13         9.235997383560957e-13         15581.59538336795             
-6.119999999996111            -844.1316407459159            7.460004836090661e-13         1.131955640332194e-12         15660.76241937274             
-6.109999999996109            -846.8718978418181            8.224081138319406e-13         7.815241509501192e-13         15740.33966970364             
-6.099999999996108            -849.6260799739739            7.684686220699177e-13         1.262108473287782e-12         15820.33246918171             
-6.089999999996106            -852.3942601343393            3.794915770516383e-13         1.083574202587201e-12         15900.74614441088             
-6.079999999996105            -855.1765122438717            4.859793123479506e-13         9.656182103912059e-13         15981.58601446254             
-6.069999999996103            -858.0625560974141            2.776459617770399e-13         1.323304313349816e-12         16077.56015783378             
-6.059999999996101            -860.8757763834542            4.435271594438461e-13         1.03353610392265e-12          16159.64451135396             
-6.0499999999961              -863.703362429093             7.399289514431473e-13         7.976327931480398e-13         16242.18055349977             
-6.039999999996098            -866.5453935488738            1.008030464655363e-12         9.706731946002023e-13         16325.1737846887              
-6.029999999996097            -869.4019500173371            4.869819825170651e-13         1.046163156104285e-12         16408.62970537944             
-6.019999999996095            -872.2731130690914            1.203509514269285e-12         1.084432890707809e-12         16492.55381679457             
-6.009999999996094            -875.1589648990077            9.921733573614588e-13         1.305769728454642e-12         16576.95162163899             
-5.999999999996092            -878.0595886625424            8.821537250680578e-13         8.600776341127769e-13         16661.82862481414             
-5.98999999999609             -880.9750684761815            7.058832685036265e-13         1.25809085371742e-12          16747.19033412798             
-5.979999999996089            -883.9054894180097            4.450537161027057e-13         7.295622439507099e-13         16833.04226100042             
-5.969999999996087            -886.8509375284019            7.05845104587155e-13          1.183747544430958e-12         16919.3899211639              
-5.959999999996086            -889.8114998108368            4.254686880589276e-13         1.030201965401822e-12         17006.23883535949             
-5.949999999996084            -892.7872642328324            1.175193622970916e-12         1.091330151248293e-12         17093.5945300278              
-5.939999999996083            -895.693764413844             3.659624686624952e-13         9.379632487371836e-13         17197.95399566513             
-5.929999999996081            -898.7030372286016            9.752060270429297e-13         7.991021039321922e-13         17285.86152813335             
-5.91999999999608             -901.7276996512339            1.073037492194118e-12         1.239763500193725e-12         17374.30677968363             
-5.909999999996078            -904.767845986464             7.497596293815079e-13         1.08976196122601e-12          17463.29496757462             
-5.899999999996076            -907.8235714511301            4.08459724376975e-13          1.23861858269958e-12          17552.83132668625             
-5.889999999996075            -910.8949721773032            7.538726587430489e-13         1.199589906575316e-12         17642.92111004779             
-5.879999999996073            -913.9821452155051            4.951629384297718e-13         1.03903777942671e-12          17733.56958936232             
-5.869999999996072            -917.0851885380081            6.417713582784756e-13         9.25670998186412e-13          17824.78205552743             
-5.85999999999607             -920.2042010422364            9.221616525945109e-13         1.070570715411279e-12         17916.56381915216             
-5.849999999996069            -923.3392825542448            4.675825698852165e-13         1.286854303672591e-12         18008.92021106992             
-5.839999999996067            -926.4905338322983            1.044468331268256e-12         9.088112207233934e-13         18101.85658284753             
-5.829999999996065            -929.6580565705304            5.930776703078067e-13         9.951119789297636e-13         18195.37830729009             
-5.819999999996064            -932.8419534026981            7.274927188438696e-13         1.063973562032139e-12         18289.49077894177             
-5.809999999996062            -936.0423279060154            6.596476836984166e-13         1.357283209435511e-12         18384.19941458225             
-5.799999999996061            -939.2592846050785            6.107718497627701e-13         9.133535941452386e-13         18479.50965371893             
-5.789999999996059            -942.4929289758788            1.042835956477361e-12         2.805125923210916e-13         18575.42695907483             
-5.779999999996058            -945.7433674498913            7.001361296277153e-13         8.053922112560841e-13         18671.95681707172             
-5.769999999996056            -949.0107074182547            7.972164595138054e-13         1.030048442374198e-12         18769.10473830903             
-5.759999999996054            -952.2950572360354            1.006805749881323e-12         1.341260436049652e-12         18866.87625803791             
-5.749999999996053            -955.5965262265664            8.117586464129189e-13         9.183947005664272e-13         18965.27693663068             
-5.739999999996051            -958.9152246858768            5.514269596496035e-13         7.151666411853164e-13         19064.31236004553             
-5.72999999999605             -962.251263887194             5.511997108742506e-13         7.45937166202193e-13          19163.98814028627             
-5.719999999996048            -965.604756085532             7.516053751599472e-13         1.166744652281171e-12         19264.30991585723             
-5.709999999996047            -968.9758145223545            4.222820010335582e-13         1.16862942933782e-12          19365.28335221318             
-5.699999999996045            -972.3645534303173            3.349577559763617e-13         7.492366102535009e-13         19466.91414220405             
-5.689999999996044            -975.7710880380903            2.963133211020264e-13         1.302556153215395e-12         19569.20800651469             
-5.679999999996042            -979.1655018065803            1.198875200503213e-12         9.717695398370196e-13         19680.48131752877             
-5.66999999999604             -982.609411809608             7.760996706407397e-13         8.984896160413314e-13         19783.93463925176             
-5.659999999996039            -986.0714378448602            1.102940655473006e-12         8.168960299870243e-13         19888.07670087854             
-5.649999999996037            -989.5517006163643            9.443088672123068e-13         8.641485964300255e-13         19992.91319485534             
-5.639999999996036            -993.0503218248091            6.136540928181056e-13         1.00065398675464e-12          20098.44984967529             
-5.629999999996034            -996.5674241738629            8.525775571643912e-13         1.306118841554182e-12         20204.69243021842             
-5.619999999996033            -1000.103131376556            5.528763211137822e-13         1.222620529123253e-12         20311.64673808812             
-5.609999999996031            -1003.65756816172             4.410465048731993e-13         9.650318738563257e-13         20419.31861194444             
-5.599999999996029            -1007.230860280478            7.712329039288868e-13         1.1419003763391e-12           20527.71392783381             
-5.589999999996028            -1010.82313451281             5.871986924477213e-13         8.423708779126127e-13         20636.8385995155              
-5.579999999996026            -1014.434518674149            7.308494087698847e-13         5.839018504816273e-13         20746.69857878432             
-5.569999999996025            -1018.227920823087            9.550563465077211e-13         5.90585740034566e-13          20883.67245401925             
-5.559999999996023            -1021.882576328064            8.641568363665364e-13         9.204156534159402e-13         20995.72266557822             
-5.549999999996022            -1025.556855449571            7.951790267912706e-13         9.228334242605829e-13         21108.54361267419             
-5.53999999999602             -1029.250893271848            7.197705972905588e-13         7.39954538614418e-13          21222.14178337078             
-5.529999999996019            -1032.964826015601            8.130709647224954e-13         1.147210798579934e-12         21336.52371262647             
-5.519999999996017            -1036.698791046224            1.05344812734165e-12          7.922655587133676e-13         21451.69598270038             
-5.509999999996015            -1040.452926882087            4.817804141743487e-13         9.996461124150979e-13         21567.66522355476             
-5.499999999996014            -1044.227373202902            7.869286819395249e-13         1.041519735039964e-12         21684.43811325415             
-5.489999999996012            -1048.022270858147            5.743053602125237e-13         1.0258439063493e-12           21802.02137836072             
-5.479999999996011            -1051.837761875569            1.050810480296427e-12         1.349944461770392e-12         21920.42179432617             
-5.469999999996009            -1055.889488935764            9.030163769518929e-13         1.291383232987497e-12         22073.83740990268             
-5.459999999996008            -1059.752642710619            1.137934364792148e-12         1.067947813515602e-12         22194.78656207666             
-5.449999999996006            -1063.636980969887            6.700993926411769e-13         1.523933323283044e-12         22316.5949536968              
-5.439999999996004            -1067.542654327072            4.064344347187721e-13         1.561637104352531e-12         22439.27001929994             
-5.429999999996003            -1071.469814698403            9.296495864785648e-13         1.136957715475173e-12         22562.81925258489             
-5.419999999996001            -1075.418615313204            7.015555671119333e-13         1.029897087750919e-12         22687.25020689342             
-5.409999999996               -1079.389210724349            1.320463703657904e-12         9.779015704841632e-13         22812.57049568755             
-5.399999999995998            -1083.381756818788            9.67180762562192e-13          1.017991246854422e-12         22938.78779302277             
-5.389999999995997            -1087.396410828172            8.022762142123607e-13         1.116882194368563e-12         23065.90983401686             
-5.379999999995995            -1091.433331339545            8.517088943837958e-13         6.677791999920579e-13         23193.94441531437             
-5.369999999995994            -1095.521952285105            8.132205846222984e-13         1.07652038325301e-12          23331.19511016297             
-5.359999999995992            -1099.605351729575            1.228126975116872e-12         6.211858284699279e-13         23461.27257589385             
-5.34999999999599             -1103.711536333177            1.310646469826482e-12         1.272439402108527e-12         23592.29516524216             
-5.339999999995989            -1107.840671767499            1.175826363358778e-12         1.24097498770126e-12          23724.27109925867             
-5.329999999995987            -1111.992925145124            7.76972670230025e-13          1.014250098838043e-12         23857.20866953006             
-5.319999999995986            -1116.168465031981            9.761683648912278e-13         1.327477190671278e-12         23991.1162387101              
-5.309999999995984            -1120.367461459802            6.990571316256577e-13         9.938107194823464e-13         24126.00224104776             
-5.299999999995983            -1124.590085938652            5.611860802445801e-13         1.225837356969017e-12         24261.87518291228             
-5.289999999995981            -1128.836511469575            8.583741356593677e-13         1.26910960039639e-12          24398.74364331492             
-5.279999999995979            -1133.10691255731             1.152796608172579e-12         9.847413683095052e-13         24536.61627442707             
-5.269999999995978            -1137.401465223107            8.852857683039339e-13         9.698609103325762e-13         24675.50180209485             
-5.259999999995976            -1141.72034701763             7.757141283482039e-13         1.252036451945826e-12         24815.40902634956             
-5.249999999995975            -1146.063737033948            8.48102837958109e-13          1.405171552032458e-12         24956.34682191403             
-5.239999999995973            -1150.431815920616            8.095616191305943e-13         7.074254376737699e-13         25098.32413870469             
-5.229999999995972            -1154.824765894844            9.966064432043176e-13         1.102732488655889e-12         25241.35000232887             
-5.21999999999597             -1159.242770755749            1.354180222817858e-12         8.405947379136469e-13         25385.43351457741             
-5.209999999995969            -1163.686015897689            9.845939168140472e-13         9.504719060415834e-13         25530.58385391195             
-5.199999999995967            -1168.154688323697            8.448792880588751e-13         9.453961051508752e-13         25676.81027594722             
-5.189999999995965            -1172.648976658982            1.259845960194239e-12         6.830187457285142e-13         25824.12211392741             
-5.179999999995964            -1177.169071164517            1.062424670808526e-12         1.242975991230799e-12         25972.52877919689             
-5.169999999995962            -1181.715163750718            1.363022108374912e-12         1.180648027260256e-12         26122.03976166481             
-5.159999999995961            -1186.28744799119             5.66801813817186e-13          1.047812336028853e-12         26272.66463026307             
-5.149999999995959            -1190.88611913656             1.039351113854559e-12         1.145680338793253e-12         26424.41303339799             
-5.139999999995958            -1195.511374128389            9.882637243274761e-13         7.319737264227522e-13         26577.29469939468             
-5.129999999995956            -1200.163411613156            1.263234308823691e-12         9.88570336701855e-13          26731.31943693442             
-5.119999999995954            -1204.842431956321            1.392646848535906e-12         7.47826388487749e-13          26886.49713548425             
-5.109999999995953            -1209.548637256465            7.436438617669516e-13         1.222598086138282e-12         27042.83776571889             
-5.099999999995951            -1214.282231359492            1.036996877257224e-12         7.951833635999606e-13         27200.35137993443             
-5.08999999999595             -1219.043419872922            1.095845636456261e-12         1.281513740611362e-12         27359.04811245334             
-5.079999999995948            -1223.832410180227            7.253726699157914e-13         1.76978061112304e-12          27518.93818002097             
-5.069999999995947            -1228.649411455266            1.147679390758882e-12         1.313508329880975e-12         27680.03188219256             
-5.059999999995945            -1233.494634676758            1.401319164873183e-12         1.060124644319815e-12         27842.33960171097             
-5.049999999995944            -1238.368292642839            7.689601993349227e-13         1.092925880005757e-12         28005.87180487433             
-5.039999999995942            -1243.348151848012            1.34128927582744e-12          5.660807109522659e-13         28186.46455073055             
-5.02999999999594             -1248.282129501628            1.360574847231177e-12         1.268463524321806e-12         28352.96567633642             
-5.019999999995939            -1253.245277925945            8.815337782658306e-13         7.21983996025688e-13          28520.73881943761             
-5.009999999995937            -1258.237820106279            9.262772840412659e-13         1.153846549556414e-12         28689.79518447301             
-4.999999999995936            -1263.259980991842            9.034773797156337e-13         9.20748828743545e-13          28860.14607166688             
-4.989999999995934            -1268.311987512501            6.74277907813936e-13          1.074344606333266e-12         29031.80287751684             
-4.979999999995933            -1273.394068595624            4.412011121029957e-13         1.108950821795962e-12         29204.77709527227             
-4.969999999995931            -1278.506455183006            8.749806434948937e-13         1.641169730497161e-12         29379.08031540243             
-4.959999999995929            -1283.902157667486            1.061805157687168e-12         6.484391474291529e-13         29598.00845837674             
-4.949999999995928            -1289.083516920295            1.086148749065985e-12         5.273473172896781e-13         29776.22660724061             
-4.939999999995926            -1294.296102740914            7.425581417114246e-13         7.124944623009e-13            29955.84067588514             
-4.929999999995925            -1299.540159870688            1.407367711953045e-12         5.554046805800184e-13         30136.86337282386             
-4.919999999995923            -1304.815935278904            1.298647279122933e-12         8.934729583791323e-13         30319.30751997832             
-4.909999999995922            -1310.123678182635            7.645590974561522e-13         1.246702827778501e-12         30503.18605327374             
-4.89999999999592             -1315.463640066691            9.601397368136366e-13         1.143150840914736e-12         30688.51202322232             
-4.889999999995919            -1320.966559546281            8.790882518455723e-13         1.254884163161968e-12         30900.18354801772             
-4.879999999995917            -1326.376133469707            1.456066387253707e-12         1.367027476460725e-12         31089.21789873897             
-4.869999999995915            -1331.818831675861            1.580046748821118e-12         8.36360928430091e-13          31279.76220709384             
-4.859999999995914            -1337.29491893062             1.162018831851741e-12         1.181377749532447e-12         31471.83057299974             
-4.849999999995912            -1342.804662472161            1.360466643854363e-12         1.309785775931854e-12         31665.43722713804             
-4.839999999995911            -1348.348332033846            1.436612330832365e-12         1.065338952038059e-12         31860.59653168518             
-4.829999999995909            -1353.926199867239            7.452071728794585e-13         8.250899963258007e-13         32057.32298102955             
-4.819999999995908            -1359.538540765241            2.166814254064842e-12         1.116812263328437e-12         32255.6312024725              
-4.809999999995906            -1365.185632085347            1.882090945766468e-12         4.402437073745824e-13         32455.53595691401             
-4.799999999995904            -1370.867753773021            9.222811316739188e-13         1.087388588460331e-12         32657.05213952095             
-4.789999999995903            -1376.585188385191            7.091888925073175e-13         1.057516433363576e-12         32860.19478037839             
-4.779999999995901            -1382.338221113848            1.564752125614299e-12         1.340075701230722e-12         33064.97904512211             
-4.7699999999959              -1388.127139809761            1.239915288497873e-12         1.067150355712684e-12         33271.42023555212             
-4.759999999995898            -1393.952235006291            1.71602738529425e-12          1.204651395997347e-12         33479.53379022638             
-4.749999999995897            -1399.813799943312            1.492833742906818e-12         1.044839670512332e-12         33689.33528503319             
-4.739999999995895            -1405.712130591231            1.063083865729397e-12         1.216756160887442e-12         33900.84043374257             
-4.729999999995893            -1411.647525675092            2.162675854372464e-12         5.8205661969922e-13           34114.06508853439             
-4.719999999995892            -1417.620286698785            1.789600368937161e-12         8.791592128777614e-13         34329.02524050338             
-4.70999999999589             -1423.630717969328            1.559812229465912e-12         9.104880478033595e-13         34545.73702013951             
-4.699999999995889            -1429.679126621241            9.825040087063641e-13         1.19829783574131e-12          34764.21669778328             
-4.689999999995887            -1435.765822640985            8.369649916704913e-13         1.283020131109813e-12         34984.4806840542              
-4.679999999995886            -1441.891118891492            1.787215449418345e-12         7.344784773866825e-13         35206.54553025247             
-4.669999999995884            -1448.055331136741            1.426587363864695e-12         1.192563246505546e-12         35430.42792873188             
-4.659999999995883            -1454.258778066409            9.083676194045209e-13         1.281108520049395e-12         35656.1447132434              
-4.649999999995881            -1460.501781320584            2.796653425334028e-13         7.308815011541903e-13         35883.71285924884             
-4.639999999995879            -1466.784665514514            1.660189997629291e-12         1.102899672630886e-12         36113.14948420206             
-4.629999999995878            -1473.107758263418            1.822271175101753e-12         1.096851586336947e-12         36344.47184779869             
-4.619999999995876            -1479.471390207329            1.032278483612675e-12         8.912548975746615e-13         36577.69735219117             
-4.609999999995875            -1485.875895035973            1.730614566583522e-12         1.364463257007634e-12         36812.84354216971             
-4.599999999995873            -1492.321609513679            1.015460827404058e-12         1.365074232036884e-12         37049.92810530677             
-4.589999999995872            -1498.808873504305            1.214736319345155e-12         1.039826766900155e-12         37288.96887206441             
-4.57999999999587             -1505.33802999619             1.216673517576844e-12         1.088352783004849e-12         37529.98381586374             
-4.569999999995868            -1511.909425127103            1.004516782254772e-12         6.701085405970073e-13         37772.99105311414             
-4.559999999995867            -1518.5234082092              1.898812324822169e-12         9.490965142706226e-13         38018.00884320195             
-4.549999999995865            -1525.180331753976            1.141683806955146e-12         7.106197276668738e-13         38265.05558843719             
-4.539999999995864            -1532.069724897877            1.973216620480833e-12         7.078578446052114e-13         38550.97723665497             
-4.529999999995862            -1538.820130184801            2.029733694487723e-12         3.520772811748535e-13         38803.32104923655             
-4.519999999995861            -1545.614762499191            1.394252497743248e-12         1.008109570756373e-12         39057.78494223194             
-4.509999999995859            -1552.453993598932            7.606505757293963e-13         6.489230268587332e-13         39314.38881352419             
-4.499999999995858            -1559.338198728962            1.739996899818505e-12         1.715341329264555e-12         39573.15272394072             
-4.489999999995856            -1566.267756649718            1.865429848351557e-12         6.339684636633147e-13         39834.09689727638             
-4.479999999995854            -1573.474742297752            1.088972363888843e-12         1.139072682205568e-12         40141.69766781681             
-4.469999999995853            -1580.504037658528            1.834432372714925e-12         1.07414172500174e-12          40408.47240922724             
-4.459999999995851            -1587.580092891415            1.387545460473927e-12         1.46024159560984e-12          40677.52997224024             
-4.44999999999585             -1594.703308335202            1.305677381534601e-12         1.055897055446224e-12         40948.89228916511             
-4.439999999995848            -1601.87408817277             9.650921283920616e-13         1.780911084835884e-12         41222.5814777411              
-4.429999999995847            -1609.092840463462            1.184212775583171e-12         1.197479683229426e-12         41498.61984121509             
-4.419999999995845            -1616.359977175462            2.070772237494287e-12         4.94126129444751e-13          41777.02986836205             
-4.409999999995843            -1623.675914218176            8.825163906947542e-13         1.264384200095302e-12         42057.83423344749             
-4.399999999995842            -1631.041071474592            2.764384478704668e-12         5.447404138013423e-13         42341.05579612889             
-4.38999999999584             -1638.455872833631            1.841019415908807e-12         1.125513981873379e-12         42626.71760129504             
-4.379999999995839            -1645.920746222455            8.809986702836003e-13         1.121678372742723e-12         42914.84287884108             
-4.369999999995837            -1653.43612363873             9.088941079794799e-13         1.605638541503536e-12         43205.45504337717             
-4.359999999995836            -1661.002441182838            1.252285682920226e-12         9.200763997799059e-13         43498.57769386887             
-4.349999999995834            -1668.620139090011            2.061034909362977e-12         1.100191884481367e-12         43794.23461320713             
-4.339999999995833            -1676.289661762398            1.023285514482886e-12         1.132009931755981e-12         44092.44976770609             
-4.329999999995831            -1684.011457801022            1.71927373054416e-12          1.252117916186561e-12         44393.24730652621             
-4.319999999995829            -1691.785980037638            1.405328436086817e-12         1.59423932795345e-12          44696.65156102071             
-4.309999999995828            -1699.613685566469            2.590197533455102e-12         3.350982482491251e-13         45002.68704400337             
-4.299999999995826            -1707.495035775813            1.29714766488806e-12          1.244782583758285e-12         45311.37844893533             
-4.289999999995825            -1715.430496379484            2.165217481762786e-12         1.098957777806008e-12         45622.75064902848             
-4.279999999995823            -1723.420537448111            1.154233352233976e-12         7.314914529676399e-13         45936.82869626355             
-4.269999999995822            -1731.465633440238            1.23695206909278e-12          1.091789710667892e-12         46253.63782032038             
-4.25999999999582             -1739.566263233246            1.041141267166604e-12         1.138384376456365e-12         46573.20342741799             
-4.249999999995818            -1747.722910154047            1.509862981169396e-12         1.07617312684969e-12          46895.55109906223             
-4.239999999995817            -1755.936062009574            2.274080270338145e-12         6.93500893647267e-13          47220.70659069896             
-4.229999999995815            -1764.206211117004            6.4393588660068e-13           5.170342032658794e-13         47548.69583026936             
-4.219999999995814            -1772.533854333737            2.313683776901734e-12         7.745131948711913e-13         47879.54491666598             
-4.209999999995812            -1780.919493087091            8.791037559366388e-13         4.341256256660143e-13         48213.28011808666             
-4.199999999995811            -1789.363633403691            1.980032443885636e-12         4.85769448076807e-13          48549.92787028346             
-4.189999999995809            -1797.866785938562            5.129830073094879e-13         1.212156666951765e-12         48889.51477470484             
-4.179999999995808            -1806.429466003877            2.411441204597069e-12         9.327902491217122e-13         49232.06759652786             
-4.169999999995806            -1815.052193597349            2.174677172822777e-12         3.464036918638183e-13         49577.61326257816             
-4.159999999995804            -1823.735493430255            1.393682139637885e-12         4.209685951336774e-13         49926.17885913492             
-4.149999999995803            -1832.479894955071            1.774227235940527e-12         7.643422536335234e-13         50277.79162961859             
-4.139999999995801            -1841.28593239268             2.393087247462566e-12         5.113193871672354e-13         50632.47897215811             
-4.1299999999958              -1850.409601162708            9.935940958882838e-13         7.588929484825258e-13         51042.7371788548              
-4.119999999995798            -1859.34984442671             1.432576279825071e-12         1.043026776059719e-12         51405.43722911005             
-4.109999999995797            -1868.353670744613            2.409961119553827e-12         1.500188862024743e-12         51771.3502103238              
-4.099999999995795            -1877.421643451584            1.942890293094024e-12         8.585354649426336e-13         52140.50563563207             
-4.089999999995793            -1886.554331049196            1.587507902911511e-12         -2.664535259100376e-15        52512.93319408676             
-4.079999999995792            -1895.752307235897            1.265876292677603e-12         8.827938380306932e-13         52888.66274803581             
-4.06999999999579             -1905.016150937026            1.970756891012115e-12         6.70463684571132e-13          53267.72433036681             
-4.059999999995789            -1914.346446334319            1.419864226193113e-12         2.918221220227224e-13         53650.1481416106              
-4.049999999995787            -1923.743782894911            2.569944257402312e-12         9.429124148141454e-13         54035.96454690138             
-4.039999999995786            -1933.208755399784            2.629008122312371e-13         1.144917494144693e-12         54425.20407279082             
-4.029999999995784            -1942.741963971655            8.059108935754011e-13         1.106503777492662e-12         54817.89740391253             
-4.019999999995783            -1952.344014102263            2.247202424143779e-12         1.099065283227674e-12         55214.07537949405             
-4.009999999995781            -1962.015516679031            1.390776382947934e-12         1.241673430740775e-12         55613.7689897126              
-3.999999999995779            -1971.757088011093            3.286482197495388e-12         1.295408225132633e-12         56017.00937189217             
-3.989999999995778            -1981.569349854618            2.333244708552229e-12         8.38829006255537e-13          56423.82780653762             
-3.979999999995776            -1991.45292943745             1.996403042880956e-12         5.558886684298159e-13         56834.25571320366             
-3.969999999995775            -2001.408459483006            8.644196469731469e-13         7.954747971439247e-13         57248.32464619457             
-3.959999999995773            -2011.436578233401            1.761035761660423e-12         1.353028800110678e-12         57666.06629009146             
-3.949999999995772            -2021.537929471782            2.46613840459986e-12          7.164824289418448e-13         58087.51245510421             
-3.93999999999577             -2031.713162543844            1.663225113190947e-12         8.468781231840694e-13         58512.69507224422             
-3.929999999995768            -2041.96293237847             2.87125878628558e-12          6.079581282847357e-13         58941.64618831491             
-3.919999999995767            -2052.287899507495            2.961186851280218e-12         1.089017764854816e-12         59374.39796071635             
-3.909999999995765            -2062.688730084539            2.32003305455919e-12          1.763589274617061e-13         59810.98265206099             
-3.899999999995764            -2073.16609590289             1.669220317523923e-12         1.206423849708926e-12         60251.43262459674             
-3.889999999995762            -2083.720674412388            1.650013459197908e-12         6.300515664747763e-13         60695.78033443428             
